TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION,TRAVEL_MISSION_CHECK
g_g005602,G06,g005602,11;22;4;6;9,2023-08-13,2023-08-14,,충청권 방문/충청권 거주/40세 이상/자녀동반/일반미션,11;22;4;6;9,11;9;6
g_g005681,G06,g005681,21;22;27;5,2023-08-20,2023-08-23,자가용,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,21;22;27;5,5;21;1
g_g005683,G01,g005683,1;11,2023-08-16,2023-08-17,자가용,전라권 방문/호남권 거주/39세 이하/자녀동반/일반미션,1;11,1;6;11
g_g005684,G06,g005684,1;2;26;27;28,2023-08-20,2023-08-23,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,1;2;26;27;28,27;9;22
g_g005692,G05,g005692,10;2;22;26;6,2023-08-25,2023-08-27,자가용,충북 방문/거주지 구분 없음/39세 이하/특별미션,10;2;22;26;6,2;22;26
g_g005694,G04,g005694,1;22;23;24;26,2023-08-19,2023-08-20,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,1;22;23;24;26,1;23;24
g_g005701,G01,g005701,22;3;4;6;7,2023-08-26,2023-08-28,자가용,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,22;3;4;6;7,6;3;1
g_g005704,G02,g005704,1;22;24;3;6,2023-08-26,2023-08-28,대중교통 등,전북 방문/거주지 구분 없음/39세 이하/특별미션,1;22;24;3;6,22;24;26
g_g005707,G05,g005707,10;2;4;5;7,2023-08-13,2023-08-16,자가용,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,10;2;4;5;7,5;22;4
g_g005708,G03,g005708,1;2;22,2023-08-11,2023-08-13,자가용,전라권 방문/호남권 거주/39세 이하/커플/일반미션,1;2;22,2;5;22
g_g005709,G02,g005709,1;10;4;5;7,2023-08-12,2023-08-16,대중교통 등,전북 방문/거주지 구분 없음/39세 이하/특별미션,1;10;4;5;7,22;6;10
g_g005711,G04,g005711,22;23;24;26;4,2023-08-11,2023-08-14,대중교통 등,대전 방문/거주지 구분 없음/39세 이하/특별미션,22;23;24;26;4,26;22;9
g_g005716,G02,g005716,1;22;4,2023-08-11,2023-08-13,대중교통 등,전북 방문/거주지 구분 없음/39세 이하/특별미션,1;22;4,1;22;4
g_g005725,G04,g005725,1;22;23;26;4,2023-08-11,2023-08-13,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,1;22;23;26;4,1;6;22
g_g005742,G05,g005742,22;23;28;6,2023-08-19,2023-08-21,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,22;23;28;6,21;23;22
g_g005745,G05,g005745,2;3;4;5;6,2023-08-15,2023-08-18,자가용,충북 방문/거주지 구분 없음/40세 이상/특별미션,2;3;4;5;6,3;6;21
g_g005746,G03,g005746,22;3;4;6,2023-08-15,2023-08-19,자가용,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,22;3;4;6,2;3;22
g_g005750,G05,g005750,22;24;27;3;6,2023-08-23,2023-08-24,자가용,충청권 방문/충청권 거주/40세 이상/3인 이상 친구/일반미션,22;24;27;3;6,3;6;24
g_g005754,G04,g005754,21;22;24;3,2023-08-12,2023-08-14,자가용,충청권 방문/충청권 외 거주/40세 이상/커플/일반미션,21;22;24;3,9;3;21
g_g005762,G04,g005762,1;22;26;27;3,2023-08-15,2023-08-16,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션,1;22;26;27;3,1;12;3
g_g005783,G03,g005783,1;10;12;2;22,2023-08-17,2023-08-19,자가용,전라권 방문/호남권 거주/39세 이하/3인 이상 친구/일반미션,1;10;12;2;22,10;7;1
g_g005786,G05,g005786,22;24;3;8;9,2023-08-13,2023-08-16,자가용,충청권 방문/충청권 거주/39세 이하/커플/일반미션,22;24;3;8;9,8;21;22
g_g005791,G04,g005791,23;24;22;1,2023-09-03,2023-09-05,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,23;24;22;1,2;22;4
g_g005793,G05,g005793,27;24;3;28,2023-08-18,2023-08-21,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,27;24;3;28,5;27;6
g_g005794,G03,g005794,21;22;24;4,2023-08-17,2023-08-18,,전라권 방문/호남권 거주/39세 이하/자녀동반/일반미션,21;22;24;4,24;22;4
g_g005795,G03,g005795,21;6,2023-08-13,2023-08-14,,전남 방문/거주지 구분 없음/39세 이하/특별미션,21;6,21;24;27
g_g005798,G03,g005798,4;9;6,2023-08-11,2023-08-12,,전라권 방문/호남권 거주/39세 이하/부부/일반미션,4;9;6,22;6;3
g_g005806,G06,g005806,21;22;24;26;6,2023-08-12,2023-08-13,자가용,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션,21;22;24;26;6,6;22;21
g_g005807,G03,g005807,22;23;26;7,2023-08-27,2023-08-29,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/부부/일반미션,22;23;26;7,22;23;4
g_g005808,G03,g005808,23;22;24;22;21;2;7;6;23;4;2;22;23,2023-08-22,2023-08-25,대중교통 등,전남 방문/거주지 구분 없음/39세 이하/특별미션,23;22;24;22;21;2;7;6;23;4;2;22;23,23;26;4
g_g005809,G02,g005809,11;22;24;3,2023-08-13,2023-08-16,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,11;22;24;3,22;24;3
g_g005811,G03,g005811,22;26;4;6,2023-08-12,2023-08-15,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,22;26;4;6,6;22;4
g_g005812,G02,g005812,1;2;21;22;23;26,2023-08-28,2023-08-31,대중교통 등,전북 방문/거주지 구분 없음/39세 이하/특별미션,1;2;21;22;23;26,23;26;22
g_g005814,G03,g005814,1;4;3;6;22;27,2023-08-22,2023-08-25,대중교통 등,전남 방문/거주지 구분 없음/39세 이하/특별미션,1;4;3;6;22;27,3;22;6
g_g005815,G06,g005815,1;12;3,2023-08-12,2023-08-14,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,1;12;3,3;12;22
g_g005817,G02,g005817,1;22;24;26;3,2023-08-18,2023-08-21,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,1;22;24;26;3,2;22;12
g_g005828,G03,g005828,2;23;4;5;9,2023-08-11,2023-08-14,자가용,전라권 방문/호남권 외 거주/40세 이상/자녀동반/일반미션,2;23;4;5;9,9;6;21
g_g005838,G02,g005838,22;3,2023-08-19,2023-08-21,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/3대 동반 여행/일반미션,22;3,22;6;26
g_g005840,G04,g005840,1;2;4;6;9,2023-08-18,2023-08-21,대중교통 등,대전 방문/거주지 구분 없음/39세 이하/특별미션,1;2;4;6;9,1;9;2
g_g005841,G05,g005841,2;3;5;6;9,2023-08-12,2023-08-14,자가용,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,2;3;5;6;9,9;5;3
g_g005843,G04,g005843,1;2;3;4;6,2023-09-09,2023-09-12,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,1;2;3;4;6,1;6;9
g_g005844,G03,g005844,1;2;22;8,2023-08-18,2023-08-20,자가용,전라권 방문/호남권 거주/39세 이하/3인 이상 친구/일반미션,1;2;22;8,6;22;8
g_g005855,G02,g005855,21;22;3;4;6,2023-08-16,2023-08-18,자가용,전북 방문/거주지 구분 없음/39세 이하/특별미션,21;22;3;4;6,21;26;3
g_g005868,G03,g005868,2;26;4;5;6,2023-08-19,2023-08-21,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,2;26;4;5;6,2;4;26
g_g005889,G05,g005889,2;5,2023-08-15,2023-08-17,자가용,충청권 방문/충청권 거주/40세 이상/자녀동반/일반미션,2;5,2;9;6
g_g005895,G05,g005895,22;5,2023-08-14,2023-08-15,자가용,충청권 방문/충청권 외 거주/40세 이상/3인 이상 친구/일반미션,22;5,5;22;21
g_g005899,G01,g005899,22;24;26;6;7,2023-08-26,2023-08-29,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/3인 이상 친구/일반미션,22;24;26;6;7,22;26;24
g_g005905,G03,g005905,1;21;22;4;5,2023-08-24,2023-08-27,대중교통 등,전남 방문/거주지 구분 없음/39세 이하/특별미션,1;21;22;4;5,5;23;22
g_g005913,G06,g005913,10;2,2023-08-27,2023-08-30,자가용,충청권 방문/충청권 외 거주/40세 이상/자녀동반/일반미션,10;2,2;3;9
g_g005920,G02,g005920,1;22;26;6;9;4,2023-09-02,2023-09-04,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션,1;22;26;6;9;4,4;6;22
g_g005921,G03,g005921,1;21;23;4;6,2023-08-16,2023-08-19,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/부부/일반미션,1;21;23;4;6,4;5;2
g_g005925,G03,g005925,1;2;3;4;5,2023-08-18,2023-08-21,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,1;2;3;4;5,5;2;6
g_g005932,G02,g005932,1;11;2;3;7,2023-09-08,2023-09-11,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,1;11;2;3;7,22;26;7
g_g005952,G03,g005952,2;22;26;6,2023-08-15,2023-08-17,대중교통 등,전남 방문/거주지 구분 없음/39세 이하/특별미션,2;22;26;6,2;22;26
g_g005954,G02,g005954,2;9;22;26;21,2023-08-18,2023-08-21,자가용,전라권 방문/호남권 거주/39세 이하/커플/일반미션,2;9;22;26;21,9;22;26
g_g005959,G05,g005959,1;2;22;28;4,2023-08-12,2023-08-14,자가용,충청권 방문/충청권 외 거주/39세 이하/부모 동반/일반미션,1;2;22;28;4,12;2;1
g_g005960,G02,g005960,22;26;9,2023-08-12,2023-08-14,자가용,전라권 방문/호남권 거주/39세 이하/부부/일반미션,22;26;9,9;26;22
g_g005965,G06,g005965,2;4,2023-08-25,2023-08-26,,충청권 방문/충청권 외 거주/40세 이상/자녀동반/일반미션,2;4,2;22;21
g_g005967,G03,g005967,1;22;24;26,2023-08-25,2023-08-28,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,1;22;24;26,1;24;26
g_g005972,G03,g005972,22;27;4,2023-08-16,2023-08-17,자가용,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,22;27;4,22;4;21
g_g005974,G02,g005974,22;6;9,2023-08-13,2023-08-15,대중교통 등,전라권 방문/호남권 거주/39세 이하/커플/일반미션,22;6;9,9;6;4
g_g005975,G05,g005975,10;12;21;22;3,2023-08-12,2023-08-15,자가용,충청권 방문/충청권 외 거주/40세 이상/자녀동반/일반미션,10;12;21;22;3,22;2;26
g_g005978,G04,g005978,3;24;26;22;27;6;10;1,2023-08-14,2023-08-17,대중교통 등,대전 방문/거주지 구분 없음/39세 이하/특별미션,3;24;26;22;27;6;10;1,3;1;9
g_g005982,G02,g005982,2;3;4;6;7,2023-08-13,2023-08-16,자가용,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,2;3;4;6;7,2;3;4
g_g005990,G03,g005990,1;2;3;4;6;7;9;11;12;13;22;23;24;26;27;28;21,2023-08-19,2023-08-22,자가용,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,1;2;3;4;6;7;9;11;12;13;22;23;24;26;27;28;21,3;2;6
g_g005992,G06,g005992,11;21;22;23;24,2023-08-26,2023-08-28,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,11;21;22;23;24,21;8;22
g_g006003,G06,g006003,1;10;2;3;5,2023-08-28,2023-08-31,자가용,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션,1;10;2;3;5,2;5;10
g_g006020,G05,g006020,5,2023-08-12,2023-08-15,자가용,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,5,3;6;22
g_g006023,G04,g006023,2;22;26;4;9,2023-08-19,2023-08-21,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,2;22;26;4;9,2;26;4
g_g006027,G03,g006027,10;2;22;26;5,2023-08-14,2023-08-15,자가용,전라권 방문/호남권 거주/39세 이하/커플/일반미션,10;2;22;26;5,2;5;22
g_g006029,G06,g006029,1;2;22;5,2023-08-14,2023-08-16,자가용,충청권 방문/충청권 거주/39세 이하/3대 동반 여행/일반미션,1;2;22;5,5;2;22
g_g006055,G03,g006055,1;12;22;26;28,2023-08-24,2023-08-27,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/3인 이상 친구/일반미션,1;12;22;26;28,3;26;12
g_g006057,G03,g006057,10;22;23;26;5,2023-08-27,2023-08-30,자가용,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,10;22;23;26;5,5;10;23
g_g006061,G05,g006061,1;12;2;5,2023-08-17,2023-08-19,자가용,충청권 방문/충청권 외 거주/40세 이상/자녀동반/일반미션,1;12;2;5,6;1;5
g_g006065,G03,g006065,2;22,2023-08-25,2023-08-27,자가용,전라권 방문/호남권 거주/39세 이하/커플/일반미션,2;22,2;22;10
g_g006076,G03,g006076,1;12;2;4;6,2023-08-18,2023-08-20,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/3인 이상 친구/일반미션,1;12;2;4;6,4;26;1
g_g006084,G06,g006084,10;13;2;3;6,2023-08-13,2023-08-16,자가용,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,10;13;2;3;6,2;3;6
g_g006092,G06,g006092,10;2;22;5;9,2023-08-17,2023-08-19,자가용,충청권 방문/충청권 외 거주/40세 이상/커플/일반미션,10;2;22;5;9,2;6;11
g_g006096,G05,g006096,22;26;4;6,2023-08-12,2023-08-13,자가용,충북 방문/거주지 구분 없음/39세 이하/특별미션,22;26;4;6,6;22;9
g_g006100,G03,g006100,22;21;28;26;8;2;1;4;5;23;10;6;12;27,2023-09-06,2023-09-09,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,22;21;28;26;8;2;1;4;5;23;10;6;12;27,8;22;23
g_g006101,G06,g006101,22;24;5,2023-08-12,2023-08-15,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/3인 이상 친구/일반미션,22;24;5,2;24;22
g_g006102,G05,g006102,21;3,2023-08-15,2023-08-17,자가용,충청권 방문/충청권 거주/39세 이하/자녀동반/일반미션,21;3,21;3;24
g_g006114,G05,g006114,2;22;26;3;7,2023-08-12,2023-08-13,자가용,충청권 방문/충청권 거주/39세 이하/부모 동반/일반미션,2;22;26;3;7,26;22;1
g_g006130,G06,g006130,3;6;23;22,2023-08-12,2023-08-15,자가용,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션,3;6;23;22,23;3;22
g_g006132,G03,g006132,1;4;5;6;7,2023-08-16,2023-08-18,대중교통 등,전라권 방문/호남권 거주/39세 이하/커플/일반미션,1;4;5;6;7,1;2;6
g_g006135,G06,g006135,10;3;6,2023-08-15,2023-08-18,자가용,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션,10;3;6,6;10;23
g_g006137,G06,g006137,22;23;5,2023-09-08,2023-09-10,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,22;23;5,23;24;21
g_g006142,G01,g006142,2;6,2023-08-15,2023-08-18,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션,2;6,6;27;2
g_g006151,G05,g006151,12;21;22;23;4,2023-08-15,2023-08-17,자가용,충청권 방문/충청권 외 거주/39세 이하/3인 이상 친구/일반미션,12;21;22;23;4,4;12;22
g_g006152,G03,g006152,2;22;6,2023-08-14,2023-08-16,자가용,전라권 방문/호남권 거주/39세 이하/부모 동반/일반미션,2;22;6,4;6;22
g_g006161,G03,g006161,1;12;2;22;26,2023-08-13,2023-08-15,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/3인 이상 친구/일반미션,1;12;2;22;26,6;21;2
g_g006163,G05,g006163,8,2023-08-19,2023-08-21,자가용,충청권 방문/충청권 거주/40세 이상/자녀동반/일반미션,8,8;5;27
g_g006168,G03,g006168,2;22;23;6;7,2023-08-20,2023-08-23,대중교통 등,전남 방문/거주지 구분 없음/39세 이하/특별미션,2;22;23;6;7,23;22;2
g_g006175,G04,g006175,2;4;6;22,2023-08-18,2023-08-20,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,2;4;6;22,2;6;22
g_g006179,G03,g006179,1;10;2,2023-08-19,2023-08-21,자가용,전라권 방문/호남권 외 거주/40세 이상/자녀동반/일반미션,1;10;2,5;2;23
g_g006180,G05,g006180,1;2;3;4;7,2023-09-01,2023-09-04,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,1;2;3;4;7,4;6;2
g_g006181,G06,g006181,1;2;3;4,2023-08-16,2023-08-17,자가용,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,1;2;3;4,3;4;6
g_g006189,G05,g006189,22;3,2023-08-20,2023-08-21,자가용,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션,22;3,3;22;24
g_g006190,G02,g006190,2;9,2023-09-09,2023-09-11,자가용,전라권 방문/호남권 외 거주/39세 이하/자녀동반/일반미션,2;9,9;6;11
g_g006196,G06,g006196,21;22;23;10;2;24;26;27;1;6,2023-08-14,2023-08-16,자가용,충청권 방문/충청권 외 거주/39세 이하/3인 이상 친구/일반미션,21;22;23;10;2;24;26;27;1;6,21;22;2
g_g006197,G06,g006197,10;2;21;23;9,2023-08-14,2023-08-16,자가용,충청권 방문/충청권 외 거주/40세 이상/자녀동반/일반미션,10;2;21;23;9,10;21;2
g_g006201,G05,g006201,1;3;4;6;7,2023-08-13,2023-08-16,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,1;3;4;6;7,22;6;3
g_g006210,G03,g006210,1;23;26;4,2023-09-08,2023-09-11,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/3대 동반 여행/일반미션,1;23;26;4,1;2;26
g_g006212,G01,g006212,5;7,2023-08-16,2023-08-18,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,5;7,1;5;7
g_g006213,G03,g006213,6;2;23;26;22;10;24;4;5,2023-08-27,2023-08-29,자가용,전라권 방문/호남권 외 거주/39세 이하/부모 동반/일반미션,6;2;23;26;22;10;24;4;5,22;26;2
g_g006214,G02,g006214,22;5;7;4;5;23;26;28;5;22,2023-08-13,2023-08-15,자가용,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,22;5;7;4;5;23;26;28;5;22,22;26;5
g_g006223,G05,g006223,21;22;27;5,2023-08-20,2023-08-23,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,21;22;27;5,5;21;27
g_g006227,G03,g006227,21;22;23;27;28,2023-08-18,2023-08-21,자가용,전라권 방문/호남권 거주/39세 이하/자녀동반/일반미션,21;22;23;27;28,2;22;26
g_g006231,G04,g006231,1;22;26;9,2023-08-14,2023-08-15,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,1;22;26;9,1;4;26
g_g006249,G02,g006249,1;2;3;4;5,2023-08-12,2023-08-15,자가용,전북 방문/거주지 구분 없음/40세 이상/특별미션,1;2;3;4;5,3;12;24
g_g006256,G04,g006256,1;10;2;6;9,2023-08-13,2023-08-16,자가용,충청권 방문/충청권 외 거주/39세 이하/3인 이상 친구/일반미션,1;10;2;6;9,6;27;22
g_g006260,G04,g006260,1;2;22;4,2023-08-21,2023-08-22,자가용,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,1;2;22;4,2;4;6
g_g006265,G04,g006265,1;4;22,2023-08-15,2023-08-16,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,1;4;22,1;4;23
g_g006280,G05,g006280,1;12;13;22;5,2023-08-15,2023-08-17,자가용,충북 방문/거주지 구분 없음/39세 이하/특별미션,1;12;13;22;5,1;13;22
g_g006287,G03,g006287,1;21;22;23;6,2023-08-16,2023-08-19,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/3인 이상 친구/일반미션,1;21;22;23;6,6;4;1
g_g006322,G04,g006322,1;10;2;21;3,2023-08-27,2023-08-28,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,1;10;2;21;3,10;3;2
g_g006323,G03,g006323,12;21;22;24;27,2023-08-22,2023-08-23,자가용,전라권 방문/호남권 거주/40세 이상/부부/일반미션,12;21;22;24;27,27;21;24
g_g006325,G03,g006325,1;12;2;5;6,2023-08-19,2023-08-22,자가용,전라권 방문/호남권 외 거주/39세 이하/부모 동반/일반미션,1;12;2;5;6,2;6;7
g_g006330,G03,g006330,10;2;22;23;6,2023-08-14,2023-08-17,자가용,전라권 방문/호남권 외 거주/40세 이상/부부/일반미션,10;2;22;23;6,23;6;9
g_g006331,G05,g006331,2;27;26;24;22;23,2023-08-26,2023-08-28,자가용,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,2;27;26;24;22;23,6;1;21
g_g006359,G03,g006359,1;22;6;9,2023-08-16,2023-08-19,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,1;22;6;9,6;9;10
g_g006363,G07,g006363,2,2023-08-23,2023-08-26,자가용,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,2,2;3;12
g_g006367,G05,g006367,2;3;4;6,2023-08-27,2023-08-31,자가용,충청권 방문/충청권 외 거주/40세 이상/부모 동반/일반미션,2;3;4;6,3;2;1
g_g006372,G02,g006372,1;22;4;5,2023-08-27,2023-08-30,자가용,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,1;22;4;5,5;8;3
g_g006376,G02,g006376,13;24;26;3;6,2023-08-19,2023-08-21,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/부모 동반/일반미션,13;24;26;3;6,3;6;13
g_g006378,G04,g006378,2;6;9,2023-08-13,2023-08-14,,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,2;6;9,5;1;26
g_g006393,G03,g006393,2;21;22;24;26,2023-08-27,2023-08-29,자가용,전남 방문/거주지 구분 없음/39세 이하/특별미션,2;21;22;24;26,2;21;24
g_g006402,G02,g006402,1;4;6,2023-08-15,2023-08-16,자가용,전라권 방문/호남권 외 거주/39세 이하/부부/일반미션,1;4;6,3;4;1
g_g006414,G02,g006414,1;23;24;26;5,2023-08-26,2023-08-30,자가용,전라권 방문/호남권 외 거주/39세 이하/부부/일반미션,1;23;24;26;5,24;23;26
g_g006442,G04,g006442,1;2;22;26;6,2023-09-09,2023-09-10,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,1;2;22;26;6,22;2;1
g_g006447,G02,g006447,21;3;6,2023-08-17,2023-08-20,자가용,전라권 방문/호남권 외 거주/39세 이하/부부/일반미션,21;3;6,21;6;3
g_g006459,G07,g006459,22;3;4;5;9,2023-08-26,2023-08-27,자가용,충청권 방문/충청권 거주/39세 이하/커플/일반미션,22;3;4;5;9,24;2;22
g_g006460,G04,g006460,1;21;22;4;6,2023-08-22,2023-08-23,대중교통 등,대전 방문/거주지 구분 없음/39세 이하/특별미션,1;21;22;4;6,1;2;21
g_g006461,G04,g006461,1;2;4;6;9,2023-09-08,2023-09-11,대중교통 등,대전 방문/거주지 구분 없음/39세 이하/특별미션,1;2;4;6;9,1;2;4
g_g006462,G03,g006462,22;23;24;26;4,2023-08-25,2023-08-28,자가용,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,22;23;24;26;4,22;26;2
g_g006465,G04,g006465,1;21;22;25;28,2023-08-25,2023-08-28,자가용,충청권 방문/충청권 거주/39세 이하/나홀로 여행/일반미션,1;21;22;25;28,1;10;25
g_g006468,G06,g006468,2,2023-08-28,2023-08-29,자가용,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,2,2;10;5
g_g006469,G02,g006469,3;4;6;11;21;22;26,2023-08-22,2023-08-24,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,3;4;6;11;21;22;26,11;3;22
g_g006470,G04,g006470,1;2;3;4;5,2023-08-20,2023-08-22,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,1;2;3;4;5,1;2;6
g_g006473,G03,g006473,21;13;3;28,2023-08-16,2023-08-19,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션,21;13;3;28,3;21;13
g_g006475,G02,g006475,22;4;6;9,2023-08-17,2023-08-18,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/3인 이상 친구/일반미션,22;4;6;9,9;4;22
g_g006477,G06,g006477,1;2;3;6;9,2023-08-26,2023-08-28,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,1;2;3;6;9,1;22;9
g_g006482,G02,g006482,12;22;24;3;4,2023-08-26,2023-08-28,자가용,전라권 방문/호남권 거주/39세 이하/부부/일반미션,12;22;24;3;4,3;4;1
g_g006489,G04,g006489,1;22;3;6,2023-08-29,2023-08-31,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션,1;22;3;6,3;6;1
g_g006492,G03,g006492,12;22;3;26;1;6,2023-09-08,2023-09-11,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션,12;22;3;26;1;6,26;3;1
g_g006496,G07,g006496,1;10;11;12;9,2023-09-08,2023-09-12,자가용,충청권 방문/충청권 외 거주/40세 이상/나홀로 여행/일반미션,1;10;11;12;9,3;25;13
g_g006497,G03,g006497,11;3;5;6;9,2023-08-16,2023-08-19,자가용,전라권 방문/호남권 거주/40세 이상/나홀로 여행/일반미션,11;3;5;6;9,3;6;21
g_g006510,G03,g006510,10;2;21;24;6,2023-08-17,2023-08-19,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,10;2;21;24;6,2;10;21
g_g006516,G04,g006516,5;4;1;7,2023-08-19,2023-08-21,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,5;4;1;7,5;4;1
g_g006517,G03,g006517,23;3;6;9,2023-08-18,2023-08-21,자가용,전라권 방문/호남권 외 거주/39세 이하/부모 동반/일반미션,23;3;6;9,3;6;23
g_g006523,G06,g006523,11;21;6,2023-08-19,2023-08-21,자가용,충청권 방문/충청권 거주/39세 이하/3인 이상 친구/일반미션,11;21;6,11;21;24
g_g006524,G03,g006524,22;24;26;5;7,2023-08-19,2023-08-21,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/3인 이상 친구/일반미션,22;24;26;5;7,5;26;1
g_g006529,G01,g006529,1;22;5,2023-08-15,2023-08-16,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,1;22;5,1;5;22
g_g006548,G03,g006548,10;2;22;23,2023-08-16,2023-08-18,자가용,전라권 방문/호남권 거주/39세 이하/자녀동반/일반미션,10;2;22;23,2;22;23
g_g006578,G03,g006578,2;22;23;6,2023-08-18,2023-08-21,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,2;22;23;6,2;6;23
g_g006588,G03,g006588,5;6;22;1;27;26;28;5,2023-08-20,2023-08-22,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,5;6;22;1;27;26;28;5,5;22;6
g_g006601,G06,g006601,22;25;26;3;9,2023-08-15,2023-08-16,자가용,충청권 방문/충청권 거주/39세 이하/부부/일반미션,22;25;26;3;9,25;1;9
g_g006606,G05,g006606,27;24,2023-08-15,2023-08-16,자가용,충북 방문/거주지 구분 없음/40세 이상/특별미션,27;24,6;24;3
g_g006629,G04,g006629,1;2;21;27;6,2023-09-06,2023-09-09,자가용,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,1;2;21;27;6,9;2;6
